1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
1.0956,0.97312,1.0875,0.89472,1.3799,1.4419,0.89735,0.98212,1.0823,0.86533,0.90802,0.99496,1.0302,0.98028,0.94996
