1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
1.0101,0.99026,0.9917,0.99455,1.0017,0.99185,0.99379,0.98869,0.99061,0.99037,0.9947,0.98591,0.9931,0.98935,0.995
